ID2005,WTR USED NET FOR EMAIL 2005, WTR USED NET FOR SCHOOL 2005, WTR USED NET TO SHOP 2005,WTR USED NET FOR GAMES 2005,HOW OFN WRY ABT MONEY 2005,HOW OFN WRY ABT FUTURE JOB 2005,HOW OFN FEEL DISCOURAGED 2005,LIKELIHOOD OF DIVORCE 2005,AVG HRS/WK WORKED 2005,HOW OFN MSCLBLD 2005,NMBR OF HRS OF SLP IN 24HR 2005,FREQ OF SNCK INSTD OF MEAL 2005,HOW OFN HAVE DRINKS 2005,ID2007,WTR USED NET FOR EMAIL 2007,WTR USED NET FOR SCHOOL 2007,WTR USED NET TO SHOP 2007,WTR USED NET FOR GAMES 2007,HOW OFN WRY ABT MONEY 2007,HOW OFN WRY ABT FUTURE JOB 2007,HOW OFN FEEL DISCOURAGED 2007,LIKELIHOOD OF DIVORCE 2007,AVG HRS/WK WORKED 2007,HOW OFN MSCLBLD 2007,NMBR OF HRS OF SLP IN 24HR 2007,FREQ OF SNCK INSTD OF MEAL 2007,HOW OFN HAVE DRINKS 2007,FRQ ATD RELIG PAST YR 2007,ID2009,WTR USED NET FOR EMAIL 2009,WTR USED NET FOR SCHOOL 2009,WTR USED NET TO SHOP 2009,WTR USED NET FOR GAMES 2009,HOW OFN WRY ABT MONEY 2009,HOW OFN WRY ABT FUTURE JOB 2009,HOW OFN FEEL DISCOURAGED 2009,LIKELIHOOD OF DIVORCE 2009,AVG HRS/WK WORKED 2009,HOW OFN MSCLBLD 2009,NMBR OF HRS OF SLP IN 24HR 2009,FREQ OF SNCK INSTD OF MEAL 2009,HOW OFN HAVE DRINKS 2009,ID2011,WTR USED NET FOR EMAIL 2011,WTR USED NET FOR SCHOOL 2011,WTR USED NET TO SHOP 2011,WTR USED NET FOR GAMES 2011,HOW OFN WRY ABT MONEY 2011,HOW OFN WRY ABT FUTURE JOB 2011,HOW OFN FEEL DISCOURAGED 2011,LIKELIHOOD OF DIVORCE 2011,AVG HRS/WK WORKED 2011,HOW OFN MSCLBLD 2011,NMBR OF HRS OF SLP IN 24HR 2011,FREQ OF SNCK INSTD OF MEAL 2011,HOW OFN HAVE DRINKS 2011,ID2013,WTR USED NET FOR EMAIL 2013,WTR USED NET FOR SCHOOL 2013,WTR USED NET TO SHOP 2013,WTR USED NET FOR GAMES 2013,HOW OFN WRY ABT MONEY 2013,HOW OFN WRY ABT FUTURE JOB 2013,HOW OFN FEEL DISCOURAGED 2013,LIKELIHOOD OF DIVORCE 2013,AVG HRS/WK WORKED 2013,HOW OFN MSCLBLD 2013,NMBR OF HRS OF SLP IN 24HR 2013,FREQ OF SNCK INSTD OF MEAL 2013,HOW OFN HAVE DRINKS 2013,ID2015,WTR USED NET FOR EMAIL 2015,WTR USED NET FOR SCHOOL 2015,WTR USED NET TO SHOP 2015,WTR USED NET FOR GAMES 2015,HOW OFN WRY ABT MONEY 2015,HOW OFN WRY ABT FUTURE JOB 2015,HOW OFN FEEL DISCOURAGED 2015,LIKELIHOOD OF DIVORCE 2015,AVG HRS/WK WORKED 2015,HOW OFN MSCLBLD 2015,NMBR OF HRS OF SLP IN 24HR 2015,FREQ OF SNCK INSTD OF MEAL 2015,HOW OFN HAVE DRINKS 2015
3916,,,,,,,,,,,,,,4953,,,,,,,,,,,,,,,939,,,,,,,,,,,,,,4671,3,2,7,7,4,4,4,1,0,0,9,2,0,4780,4,4,2,7,1,1,2,1,0,0,8,2,0,4530,5,7,3,2,5,5,5,1,0,0,8,3,0
2171,,,,,,,,,,,,,,4215,,,,,,,,,,,,,,,4555,6,3,2,2,4,3,4,2,30,6,8,4,0,6983,5,3,3,1,5,3,3,1,0,0,6,5,2,5327,5,4,2,1,6,4,3,1,0,0,8,2,4,0,,,,,,,,,,,,,
2171,,,,,,,,,,,,,,4215,,,,,,,,,,,,,,,4555,,,,,,,,,,,,,,6033,,,,,,,,,,,,,,4123,6,4,2,1,4,3,3,2,0,1,8,5,3,790,6,3,2,7,5,4,3,2,20,2,10,6,3
314,,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,2685,,,,,,,,,,,,,,8192,5,4,1,3,1,6,3,2,0,3,7,4,3,3046,6,5,4,1,3,2,3,2,13,1,8,2,4,3113,6,4,2,1,2,2,3,2,0,1,7,4,4
314,,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,2685,,,,,,,,,,,,,,8192,,,,,,,,,,,,,,3046,,,,,,,,,,,,,,3113,6,5,2,1,3,3,2,2,30,2,8,5,4
407,,,,,,,,,,,,,,3465,,,,,,,,,,,,,,,2721,,,,,,,,,,,,,,1826,,,,,,,,,,,,,,1155,,,,,,,,,,,,,,3276,4,4,1,7,7,1,1,2,24,2,7,2,0
407,,,,,,,,,,,,,,3465,,,,,,,,,,,,,,,2721,,,,,,,,,,,,,,1826,4,1,2,1,4,3,3,2,0,3,7,6,0,1155,5,1,1,1,4,3,3,2,35,5,10,4,3,5397,5,1,1,2,6,6,5,2,40,0,7,4,1
5714,,,,,,,,,,,,,,5026,6,4,2,1,4,2,2,2,20,6,6,1,5,2,6987,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6376,,,,,,,,,,,,,,8883,,,,,,,,,,,,,
6141,,,,,,,,,,,,,,2190,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,7421,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2960,3,4,1,1,5,4,4,3,30,1,8,5,5
6838,,,,,,,,,,,,,,8096,,,,,,,,,,,,,,,6882,6,7,2,1,5,5,4,1,0,0,8,3,3,75,6,4,3,1,5,3,5,2,0,0,7,4,4,8374,,,,,,,,,,,,,,9019,,,,,,,,,,,,,
5223,6,4,1,1,4,2,1,1,0,1,8,2,3,5789,5,4,1,1,4,3,2,2,35,1,8,4,3,2,292,5,4,1,1,3,2,2,1,0,1,8,5,5,822,5,7,2,1,4,2,1,1,35,1,8,6,4,1854,5,7,2,1,2,2,1,1,0,1,8,4,5,6693,,,,,,,,,,,,,
6838,5,5,4,7,4,2,1,1,0,1,8,5,4,8096,,,,,,,,,,,,,,,8032,6,5,4,1,4,3,2,1,40,1,8,4,5,7023,6,6,3,1,4,1,1,1,0,0,8,5,5,9013,6,7,4,7,3,2,1,1,0,0,9,5,5,2596,,,,,,,,,,,,,
6631,,,,,,,,,,,,,,4204,3,4,1,1,6,6,4,2,40,1,6,6,1,0,3202,5,2,7,1,4,7,6,2,0,5,4,6,6,2885,1,1,1,1,7,7,5,1,0,0,5,6,6,0,,,,,,,,,,,,,,8845,,,,,,,,,,,,,
0,,,,,,,,,,,,,,6265,,,,,,,,,,,,,,,2387,4,7,2,1,3,2,4,1,40,1,5,4,2,2653,6,7,1,7,5,2,2,1,0,0,4,5,4,0,,,,,,,,,,,,,,5870,1,1,1,1,5,4,3,1,0,0,5,5,4
5223,,,,,,,,,,,,,,5789,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,822,5,4,2,1,2,1,2,1,25,1,7,5,5,1854,2,4,2,1,1,3,3,2,0,2,7,4,3,6693,,,,,,,,,,,,,
0,,,,,,,,,,,,,,6265,,,,,,,,,,,,,,,2387,,,,,,,,,,,,,,322,6,6,3,4,3,3,3,3,24,1,8,6,4,5877,4,4,3,1,4,4,3,2,35,1,8,3,3,0,,,,,,,,,,,,,
7248,,,,,,,,,,,,,,6686,,,,,,,,,,,,,,,6894,,,,,,,,,,,,,,2954,6,5,2,1,6,6,6,2,0,2,9,5,5,4982,6,5,2,5,2,5,4,2,0,1,10,4,5,0,,,,,,,,,,,,,
7577,,,,,,,,,,,,,,7400,,,,,,,,,,,,,,,793,5,4,4,6,1,1,1,2,0,3,8,5,0,8556,5,4,5,5,2,1,2,2,0,0,8,5,2,4863,6,4,3,3,2,1,2,2,0,0,8,5,2,808,6,3,6,6,5,3,4,2,0,0,6,6,1
5992,,,,,,,,,,,,,,7640,,,,,,,,,,,,,,,7643,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8976,,,,,,,,,,,,,,8477,1,7,3,3,2,2,2,1,0,1,8,2,4
4673,,,,,,,,,,,,,,7284,,,,,,,,,,,,,,,8306,6,5,1,1,5,2,1,2,0,1,7,5,0,7775,,,,,,,,,,,,,,6906,5,3,2,2,3,3,3,2,0,0,5,5,0,6586,,,,,,,,,,,,,
3910,1,7,1,1,5,2,3,2,0,2,7,4,4,7892,2,1,1,1,2,5,5,1,42,5,8,5,2,1,2556,2,1,1,1,7,4,2,2,0,0,8,4,3,51,1,1,1,1,5,3,5,2,0,0,7,3,1,0,,,,,,,,,,,,,,7975,,,,,,,,,,,,,
3910,6,4,1,1,3,4,2,1,0,1,8,2,0,7840,6,3,2,1,2,2,2,2,0,0,7,2,2,2,888,6,1,2,1,2,2,1,2,0,0,8,1,4,107,6,1,2,2,3,3,2,2,0,0,7,2,2,7110,6,1,2,1,2,2,2,2,0,0,8,1,2,5971,,,,,,,,,,,,,
3310,5,4,1,2,4,5,3,2,0,5,7,5,4,6723,6,7,3,2,1,4,5,2,14,3,8,5,5,3,519,5,1,1,1,6,3,4,2,42,6,8,2,4,4179,6,1,1,1,5,2,2,2,0,0,7,4,4,7210,6,1,2,1,5,2,4,2,0,0,6,6,5,6013,,,,,,,,,,,,,
3310,4,4,3,1,1,1,1,1,20,6,8,6,3,5480,5,5,1,1,1,1,1,1,30,6,9,6,4,1,5715,5,4,1,7,1,1,1,1,10,6,8,5,4,2677,4,3,2,7,7,1,5,1,6,6,9,6,5,7995,5,4,1,1,4,4,3,3,0,0,8,6,4,6537,,,,,,,,,,,,,
1011,5,4,2,3,3,2,1,1,0,1,8,4,0,6088,6,4,1,1,6,2,2,1,0,0,9,5,2,5,4676,6,3,1,1,7,2,4,2,0,0,9,5,2,3487,6,1,1,1,5,2,3,3,0,0,10,5,2,3541,6,4,1,1,2,1,2,2,0,0,7,5,4,2232,,,,,,,,,,,,,
3743,2,2,1,1,2,2,1,2,0,1,9,4,3,3589,6,6,7,7,2,1,1,1,0,0,3,4,0,0,5901,6,4,2,3,2,1,1,1,0,0,8,3,2,4020,6,4,2,1,1,1,1,1,0,0,6,4,3,7006,6,4,2,2,1,1,1,1,0,0,7,2,4,3056,,,,,,,,,,,,,
3743,,,,,,,,,,,,,,2569,,,,,,,,,,,,,,,5466,,,,,,,,,,,,,,5973,6,3,1,7,5,3,2,2,0,1,9,2,2,5032,,,,,,,,,,,,,,7787,,,,,,,,,,,,,
475,,,,,,,,,,,,,,3043,,,,,,,,,,,,,,,4216,,,,,,,,,,,,,,8372,,,,,,,,,,,,,,1269,,,,,,,,,,,,,,1336,4,5,1,6,5,2,3,2,30,1,6,6,3
475,,,,,,,,,,,,,,3043,,,,,,,,,,,,,,,4216,,,,,,,,,,,,,,8372,,,,,,,,,,,,,,1269,,,,,,,,,,,,,,1336,6,5,2,6,5,6,2,2,0,1,6,3,4
4626,,,,,,,,,,,,,,3471,,,,,,,,,,,,,,,4297,,,,,,,,,,,,,,3597,,,,,,,,,,,,,,7361,6,4,1,1,7,5,1,2,40,1,8,2,5,0,,,,,,,,,,,,,
5543,,,,,,,,,,,,,,4587,,,,,,,,,,,,,,,1257,,,,,,,,,,,,,,8360,5,5,2,4,4,4,2,1,0,3,9,5,0,1735,3,4,2,4,5,3,2,1,0,6,8,5,0,4694,2,3,1,2,4,2,2,1,0,3,9,5,0
816,,,,,,,,,,,,,,658,3,1,1,1,2,2,1,1,28,5,9,5,2,3,5973,3,7,7,7,1,1,1,0,0,0,4,3,3,1015,,,,,,,,,,,,,,0,,,,,,,,,,,,,,861,,,,,,,,,,,,,
1813,,,,,,,,,,,,,,1076,,,,,,,,,,,,,,,3884,6,4,2,2,3,2,4,1,0,0,10,4,0,767,6,4,2,1,3,5,4,2,0,0,8,5,0,5854,5,3,2,1,2,4,1,2,0,0,9,3,2,1149,3,1,2,1,1,1,1,1,0,0,5,5,1
792,,,,,,,,,,,,,,3170,,,,,,,,,,,,,,,3057,,,,,,,,,,,,,,7335,4,1,1,5,7,7,7,2,0,6,7,6,3,8800,4,2,1,4,3,7,5,3,0,0,8,6,4,2552,2,1,1,4,7,7,7,1,40,0,9,5,0
1395,,,,,,,,,,,,,,1465,,,,,,,,,,,,,,,5257,,,,,,,,,,,,,,1759,,,,,,,,,,,,,,1660,6,5,2,1,2,3,2,2,15,5,8,5,0,2412,6,5,2,1,1,2,1,2,25,0,9,3,2
3523,,,,,,,,,,,,,,4319,,,,,,,,,,,,,,,5029,,,,,,,,,,,,,,3325,,,,,,,,,,,,,,2506,,,,,,,,,,,,,,2202,4,4,2,1,3,4,3,2,0,5,6,3,0
560,,,,,,,,,,,,,,7420,2,1,4,1,3,1,1,1,0,0,9,5,0,1,5930,,,,,,,,,,,,,,6489,4,3,1,1,5,4,3,5,0,0,12,6,0,3271,6,1,1,4,4,4,3,2,0,0,8,6,1,8073,,,,,,,,,,,,,
7655,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,8537,5,7,2,7,2,7,3,2,0,0,8,5,0,8912,2,1,2,1,5,7,2,1,0,0,9,5,2,8570,5,4,2,1,2,4,2,2,0,0,8,5,0,7770,6,7,3,7,2,1,1,1,0,0,7,5,1
4303,7,3,7,4,3,5,5,3,0,3,8,5,0,7112,2,2,7,2,4,2,1,3,0,0,8,5,0,0,6811,1,1,1,1,5,2,2,2,0,0,8,4,1,4068,1,1,1,2,2,1,1,2,0,0,8,2,1,2707,4,1,2,2,5,2,3,2,0,0,8,5,1,0,,,,,,,,,,,,,
4303,,,,,,,,,,,,,,3490,,,,,,,,,,,,,,,1653,5,1,1,1,1,7,4,3,998,6,9,6,0,4434,2,1,3,5,1,2,1,2,0,6,6,6,3,4433,6,1,1,1,7,1,3,4,0,0,2,5,3,184,5,1,1,1,6,7,6,5,0,0,2,6,4
7396,,,,,,,,,,,,,,5260,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,4981,3,4,7,7,4,3,2,1,0,1,6,5,0,3974,,,,,,,,,,,,,,4845,,,,,,,,,,,,,
7396,,,,,,,,,,,,,,5260,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,4981,,,,,,,,,,,,,,3974,6,4,1,2,6,4,3,1,0,2,6,5,0,4845,,,,,,,,,,,,,
2461,2,1,7,3,6,7,6,2,0,6,8,6,1,5580,2,7,7,4,6,6,5,3,0,0,10,6,2,0,3651,6,2,3,6,7,6,5,2,0,0,10,6,1,6174,4,1,2,4,5,4,4,3,0,0,10,5,0,7099,,,,,,,,,,,,,,0,,,,,,,,,,,,,
6334,,,,,,,,,,,,,,2427,,,,,,,,,,,,,,,3815,,,,,,,,,,,,,,5541,4,4,2,1,2,4,2,1,0,3,9,2,0,4325,6,5,2,1,3,6,7,2,0,3,8,5,0,7492,6,3,2,1,4,6,5,2,0,4,8,5,0
6827,2,1,1,3,3,1,1,1,0,0,8,5,0,3780,3,1,1,1,6,2,2,3,0,0,5,5,5,0,1249,3,1,1,4,5,3,2,1,0,0,7,4,4,4279,5,4,1,4,3,3,1,1,0,0,7,5,6,2635,,,,,,,,,,,,,,1986,,,,,,,,,,,,,
250,,,,,,,,,,,,,,3738,4,4,1,1,2,4,6,1,20,2,7,2,0,2,5304,1,1,1,1,4,6,5,1,0,0,10,4,4,7433,5,2,1,1,3,5,3,2,0,0,8,2,1,7259,5,1,2,1,4,4,5,2,0,0,7,2,1,761,,,,,,,,,,,,,
1325,,,,,,,,,,,,,,6311,,,,,,,,,,,,,,,6449,,,,,,,,,,,,,,4225,,,,,,,,,,,,,,7672,,,,,,,,,,,,,,1641,0,0,0,0,7,7,7,2,90,5,3,6,1
7401,5,7,2,5,3,1,1,1,0,3,8,6,5,8142,6,1,3,3,3,1,1,1,48,3,6,6,4,2,8361,6,1,2,4,5,2,3,1,0,0,7,6,4,5446,6,1,2,6,6,1,2,1,0,0,7,6,4,3951,,,,,,,,,,,,,,7857,,,,,,,,,,,,,
7401,6,2,1,1,5,4,3,2,20,1,8,4,3,8142,6,3,4,1,7,3,3,1,45,5,9,4,3,1,8473,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6174,6,7,3,7,7,5,3,1,0,0,8,2,5,0,,,,,,,,,,,,,
6762,,,,,,,,,,,,,,7033,,,,,,,,,,,,,,,5374,5,2,2,1,3,3,2,2,10,3,6,5,1,5072,5,2,1,1,3,2,3,2,13,5,6,4,0,2848,5,4,1,1,2,5,5,2,22,5,6,2,3,6867,6,3,1,1,2,3,2,2,0,0,7,2,4
1524,,,,,,,,,,,,,,6729,,,,,,,,,,,,,,,3851,,,,,,,,,,,,,,6557,,,,,,,,,,,,,,4934,6,5,1,1,4,4,4,2,0,2,7,2,0,5540,6,4,2,2,4,2,2,1,35,2,7,2,2
1524,,,,,,,,,,,,,,6729,,,,,,,,,,,,,,,3851,,,,,,,,,,,,,,6557,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,5540,6,4,3,4,4,3,2,2,15,6,7,6,0
891,,,,,,,,,,,,,,5382,5,3,2,1,1,2,1,2,0,0,5,4,4,3,3467,4,1,1,4,2,2,2,2,0,0,6,5,3,376,5,1,2,4,2,1,2,1,0,0,7,3,3,498,4,7,2,7,1,1,1,5,0,0,6,5,4,8491,6,7,2,6,3,1,3,2,58,0,5,4,4
5527,,,,,,,,,,,,,,3012,,,,,,,,,,,,,,,7635,,,,,,,,,,,,,,7764,5,1,1,4,4,2,1,1,0,0,8,2,1,2770,5,1,1,1,2,3,2,1,0,0,5,5,2,3312,,,,,,,,,,,,,
4821,,,,,,,,,,,,,,1355,,,,,,,,,,,,,,,7168,,,,,,,,,,,,,,156,,,,,,,,,,,,,,1888,2,2,1,3,5,4,2,2,18,6,10,4,0,2816,6,3,2,2,3,7,5,2,25,6,9,5,0
7617,,,,,,,,,,,,,,7317,5,4,1,1,1,3,4,0,0,6,6,6,1,1,7263,4,1,1,1,7,1,1,1,30,1,6,5,0,386,4,1,1,1,1,1,1,1,0,0,6,5,1,1537,6,1,1,2,4,2,1,1,0,0,7,2,3,2852,4,1,1,4,4,6,1,2,29,0,7,4,0
7617,,,,,,,,,,,,,,7317,,,,,,,,,,,,,,,7263,5,1,2,5,2,7,7,2,0,0,9,5,0,1471,5,2,2,4,7,5,2,2,0,0,10,3,0,5422,6,1,1,4,7,4,3,1,0,0,8,6,1,3347,5,2,2,6,3,5,2,2,30,0,8,5,2
2857,4,1,7,7,7,7,7,3,25,6,10,5,6,1817,4,2,7,1,7,7,7,3,50,4,7,6,6,1,5773,2,1,1,2,7,7,7,4,0,0,10,5,6,7676,3,7,7,7,4,7,5,4,0,0,6,5,3,7445,,,,,,,,,,,,,,4187,,,,,,,,,,,,,
7574,4,4,2,2,3,5,2,2,50,1,7,2,4,6011,5,5,1,1,2,6,2,1,40,2,9,2,0,2,2006,3,6,1,1,3,2,4,2,60,1,9,3,4,7978,3,4,1,1,2,5,3,2,0,0,9,3,4,4326,,,,,,,,,,,,,,3259,,,,,,,,,,,,,
6608,4,1,7,2,6,3,1,1,0,6,9,5,1,2361,5,3,1,1,3,4,1,2,0,0,8,4,1,3,2305,5,6,1,1,4,5,2,2,0,0,7,5,0,4148,4,6,1,2,4,5,2,2,0,0,8,5,4,1271,4,1,1,1,5,4,3,1,0,0,8,5,0,3744,,,,,,,,,,,,,
7574,1,3,1,2,1,2,3,1,0,1,8,5,0,7264,,,,,,,,,,,,,,,4658,3,4,1,1,5,2,2,1,0,0,8,5,2,8022,1,1,1,1,1,5,6,5,0,0,9,5,2,6725,6,1,2,1,1,4,4,1,0,0,6,4,3,2003,,,,,,,,,,,,,
3514,,,,,,,,,,,,,,4910,4,2,1,1,3,3,4,4,0,0,8,5,2,0,3215,6,4,1,1,6,3,4,1,0,0,8,6,3,8215,4,4,1,1,4,3,3,1,0,0,8,5,5,7310,5,1,1,3,6,5,6,1,0,0,4,5,0,600,6,5,1,1,3,6,4,2,4,0,6,6,3
3514,,,,,,,,,,,,,,3266,,,,,,,,,,,,,,,3305,3,4,1,7,7,7,7,2,0,0,7,5,3,8287,6,1,1,1,4,6,7,2,0,0,8,5,4,8237,6,4,1,1,6,7,7,2,0,0,7,5,3,920,,,,,,,,,,,,,
5206,3,2,1,1,4,2,2,1,0,5,8,3,3,6279,3,2,1,1,4,2,2,1,35,6,7,4,3,5,5310,5,5,1,1,3,3,3,1,0,0,8,4,3,7671,5,1,1,1,5,3,2,1,0,0,7,4,2,4760,6,1,1,1,6,3,2,1,0,0,7,4,2,2258,,,,,,,,,,,,,
3427,,,,,,,,,,,,,,3276,6,3,7,2,4,3,3,2,25,3,5,5,2,0,6898,6,2,1,1,4,5,4,2,35,1,6,4,0,8459,5,1,1,1,4,1,3,3,0,0,3,6,4,5732,,,,,,,,,,,,,,8033,6,1,1,1,3,2,3,2,45,0,4,5,0
3331,,,,,,,,,,,,,,1570,,,,,,,,,,,,,,,4107,3,1,2,4,7,7,6,3,0,4,6,6,4,8554,3,1,1,3,7,7,6,3,0,0,8,5,5,1862,4,7,1,5,7,7,5,3,0,0,5,4,0,7542,4,7,2,4,6,4,2,2,35,0,6,6,0
3427,,,,,,,,,,,,,,3276,,,,,,,,,,,,,,,6898,1,1,1,2,4,4,2,2,33,6,5,4,1,8379,1,1,1,1,7,6,6,5,0,6,6,5,5,6393,6,5,1,1,4,3,3,2,0,0,7,5,5,4029,4,1,1,4,6,6,6,2,36,0,8,4,3
3331,,,,,,,,,,,,,,1570,,,,,,,,,,,,,,,4107,,,,,,,,,,,,,,8301,,,,,,,,,,,,,,1070,6,1,1,1,6,7,4,4,25,1,7,6,3,7700,5,1,1,1,6,6,2,3,25,0,6,6,3
7381,,,,,,,,,,,,,,2382,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,7254,,,,,,,,,,,,,,1018,,,,,,,,,,,,,,4514,6,3,3,3,3,6,5,2,0,6,6,6,3
7824,,,,,,,,,,,,,,6421,,,,,,,,,,,,,,,6824,,,,,,,,,,,,,,7307,,,,,,,,,,,,,,3280,,,,,,,,,,,,,,3800,5,4,1,3,5,7,2,2,0,1,7,6,3
6792,1,1,1,1,3,5,7,2,0,0,7,5,0,7186,0,0,0,0,7,7,7,2,0,0,6,6,0,2,4068,2,1,1,1,7,5,5,1,0,0,8,4,0,3677,6,1,1,2,5,6,6,2,0,0,8,5,0,5886,,,,,,,,,,,,,,3156,,,,,,,,,,,,,
5106,,,,,,,,,,,,,,3931,,,,,,,,,,,,,,,3857,5,6,3,2,5,5,6,2,40,2,7,5,0,5771,3,5,2,2,4,3,6,2,0,0,8,5,0,7619,6,6,1,1,3,5,4,2,0,0,8,4,1,4635,6,5,4,2,6,3,2,1,0,0,7,6,0
1078,,,,,,,,,,,,,,3760,,,,,,,,,,,,,,,6018,,,,,,,,,,,,,,3505,,,,,,,,,,,,,,8333,4,2,1,7,7,1,1,5,0,0,4,6,1,5836,4,7,7,7,3,3,3,1,0,0,8,5,1
2551,6,6,6,2,1,7,4,1,40,5,8,2,1,303,6,6,4,1,1,7,3,1,0,2,7,2,0,4,3170,5,1,2,1,2,7,4,1,0,2,8,4,1,7967,6,6,2,1,2,4,2,1,0,0,6,5,1,5974,,,,,,,,,,,,,,310,,,,,,,,,,,,,
3687,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,6087,,,,,,,,,,,,,,8047,,,,,,,,,,,,,,7789,,,,,,,,,,,,,,7687,6,5,5,2,4,5,4,1,15,1,8,4,0
5846,6,6,7,2,6,1,2,2,0,0,8,4,4,7079,6,7,1,1,7,4,4,2,0,0,7,4,3,1,478,6,5,2,4,7,4,3,2,0,0,7,5,3,6761,6,7,1,3,7,2,4,2,0,0,7,3,4,6283,,,,,,,,,,,,,,5134,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,3599,3,3,7,7,3,2,2,1,40,1,7,5,4,2,5012,5,4,7,7,4,2,2,1,45,6,8,5,5,8056,5,4,3,2,4,1,3,1,0,0,8,5,4,0,,,,,,,,,,,,,,6778,6,1,3,1,3,2,2,1,40,0,7,4,1
1664,,,,,,,,,,,,,,2932,5,5,3,1,5,3,4,2,30,3,6,5,5,4,1354,6,6,4,2,4,3,2,2,0,6,5,5,4,7635,5,5,2,1,5,4,2,2,0,0,5,5,4,6265,6,5,3,1,2,2,1,1,0,0,7,5,4,7822,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,2932,,,,,,,,,,,,,,,1354,,,,,,,,,,,,,,7078,6,5,2,1,3,3,3,2,0,3,6,6,1,7043,6,6,3,1,2,4,3,2,0,1,8,3,4,4460,6,6,2,1,5,4,3,2,40,1,7,4,5
2483,,,,,,,,,,,,,,3440,,,,,,,,,,,,,,,3234,,,,,,,,,,,,,,7670,5,4,2,1,4,2,2,1,0,6,8,5,2,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1267,,,,,,,,,,,,,,1591,,,,,,,,,,,,,,,4903,6,3,2,1,5,5,3,2,0,4,9,6,0,8341,4,2,1,1,5,4,3,2,0,5,7,5,0,6628,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,6926,,,,,,,,,,,,,,,7955,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8424,,,,,,,,,,,,,,6839,6,4,2,2,6,6,4,2,0,6,8,5,2
1267,,,,,,,,,,,,,,1591,,,,,,,,,,,,,,,4903,,,,,,,,,,,,,,8341,,,,,,,,,,,,,,6139,,,,,,,,,,,,,,5453,6,4,2,1,5,2,4,2,20,6,7,5,3
5203,5,4,1,2,3,3,4,0,0,6,6,4,2,5282,5,5,1,2,3,4,5,2,5,5,7,4,2,2,2027,5,4,1,1,2,4,3,2,20,6,7,5,3,4964,6,4,1,1,3,4,4,2,25,6,8,4,5,3963,5,5,2,1,6,5,4,2,0,1,7,2,4,2402,,,,,,,,,,,,,
5203,6,6,3,2,1,2,1,1,0,1,5,2,1,5282,6,3,2,4,2,1,1,2,6,3,8,5,2,0,2027,6,3,2,4,1,2,1,1,10,2,6,3,4,4964,6,5,3,5,3,2,1,2,0,2,6,5,3,3963,6,4,3,6,1,1,1,1,0,1,6,4,2,3301,,,,,,,,,,,,,
3264,,,,,,,,,,,,,,2044,,,,,,,,,,,,,,,3931,,,,,,,,,,,,,,4346,,,,,,,,,,,,,,3950,5,2,1,1,1,5,6,1,0,6,8,2,0,5139,,,,,,,,,,,,,
2524,,,,,,,,,,,,,,5793,2,1,7,1,3,1,1,2,40,6,8,2,3,2,8284,1,1,1,3,2,1,2,2,0,6,8,2,4,0,,,,,,,,,,,,,,8515,,,,,,,,,,,,,,0,,,,,,,,,,,,,
4289,,,,,,,,,,,,,,5097,,,,,,,,,,,,,,,8068,,,,,,,,,,,,,,8339,3,1,2,3,5,4,2,2,0,0,6,4,1,8453,3,3,1,1,6,6,5,2,0,0,6,4,4,7048,3,1,1,1,6,4,6,5,0,0,8,5,4
2524,,,,,,,,,,,,,,5793,,,,,,,,,,,,,,,8284,5,4,1,1,3,3,4,2,0,5,8,2,0,0,,,,,,,,,,,,,,8866,3,2,1,1,2,2,2,2,0,0,8,3,3,2872,3,5,2,3,1,2,2,1,0,0,7,4,4
1410,6,7,2,7,4,7,7,1,35,1,8,2,2,6971,,,,,,,,,,,,,,,8414,,,,,,,,,,,,,,6415,,,,,,,,,,,,,,0,,,,,,,,,,,,,,5456,,,,,,,,,,,,,
4944,,,,,,,,,,,,,,7357,4,5,2,1,4,5,3,2,998,6,8,6,0,4,6968,6,1,2,1,4,5,2,2,0,6,8,2,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
